type,name,iso_country,municipality,iata_code
medium_airport,Gabala International Airport,AZ,Gabala,GBB
medium_airport,Zaqatala International Airport,AZ,Zaqatala,ZTU
small_airport,Zangilan International Airport,AZ,Zangilan,ZZE
small_airport,Yevlakh Airport,AZ,Yevlakh,YLV
large_airport,Issyk-Kul International Airport,KG,Tamchy,IKU
large_airport,Shirak International Airport,AM,Gyumri,LWN
large_airport,Zvartnots International Airport,AM,Yerevan,EVN
small_airport,Batagay Airport,RU,Batagay,BQJ
small_airport,Sakkyryr Airport,RU,Batagay-Alyta,SUK
small_airport,Ust-Kuyga Airport,RU,Ust-Kuyga,UKG
small_airport,Talakan Airport,RU,Talakan Oil Field,TLK
small_airport,Aldan Airport,RU,Aldan,ADH
large_airport,Platon Oyunsky Yakutsk International Airport,RU,Yakutsk,YKS
medium_airport,Chulman Airport,RU,Neryungri,NER
medium_airport,Moma Airport,RU,Khonuu,MQJ
small_airport,Typliy Klyuch Airport,RU,Khandyga,KDY
medium_airport,Magan Airport,RU,Magan,GYG
medium_airport,Olyokminsk Airport,RU,Olyokminsk,OLZ
medium_airport,Ust-Nera Airport,RU,Ust-Nera,USR
small_airport,Ust-Maya Airport,RU,Ust-Maya,UMS
small_airport,Verkhnevilyuisk Airport,RU,Verkhnevilyuisk,VHV
small_airport,Nyurba Airport,RU,Nyurba,NYR
small_airport,Suntar Airport,RU,Suntar,SUY
medium_airport,Vilyuisk Airport,RU,Vilyuisk,VYI
medium_airport,Lensk Airport,RU,Lensk,ULK
small_airport,Olenyok Airport,RU,Olenyok,ONK
medium_airport,Polyarny Airport,RU,Yakutia,PYJ
medium_airport,Mirny Airport,RU,Mirny,MJZ
medium_airport,Saskylakh Airport,RU,Saskylakh,SYS
medium_airport,Belaya Gora Airport,RU,Belaya Gora,BGN
medium_airport,Srednekolymsk Airport,RU,Srednekolymsk,SEK
medium_airport,Chokurdakh Airport,RU,Chokurdah,CKH
medium_airport,Cherskiy Airport,RU,Cherskiy,CYX
medium_airport,Tiksi Airport,RU,Tiksi,IKS
medium_airport,Zyryanka Airport,RU,Zyryanka,ZKP
medium_airport,Zhigansk Airport,RU,Zhigansk,ZIX
small_airport,Kisoro Airport,UG,Kisoro,KXO
small_airport,Savannah Airstrip,UG,Kihihi,KHX
small_airport,Moyo Airport,UG,Moyo,OYG
small_airport,Ugashik Bay Airport,US,Pilot Point,UGB
large_airport,David the Builder Kutaisi International Airport,GE,Kopitnari,KUT
large_airport,Alexander Kartveli Batumi International Airport,GE,Batumi,BUS
medium_airport,Vladislav Ardzinba Sukhum International Airport,GE,Sukhumi,SUI
large_airport,Tbilisi International Airport,GE,Tbilisi,TBS
medium_airport,Ignatyevo Airport,RU,Blagoveschensk,BQS
small_airport,Zeya Airport,RU,Zeya,EYA
small_airport,Tynda Airport,RU,Tynda,TYD
medium_airport,Khabarovsk Novy Airport,RU,Khabarovsk,KHV
medium_airport,Komsomolsk-on-Amur Airport,RU,Komsomolsk-on-Amur,KXK
medium_airport,Sovetskaya Gavan (Maygatka) Airport,RU,Sovetskaya Gavan,GVN
medium_airport,Ugolny Yuri Ryktheu Airport,RU,Anadyr,DYR
medium_airport,Provideniya Bay Airport,RU,Chukotka,PVS
medium_airport,Keperveem Airport,RU,Keperveem,KPW
medium_airport,Sokol Airport,RU,Magadan,GDX
small_airport,Markovo Airport,RU,Markovo,KVM
medium_airport,Pevek Airport,RU,Apapelgino,PWE
medium_airport,Severo-Evensk Airport,RU,Evensk,SWV
small_airport,Bogorodskoye Airport,RU,Bogorodskoye,BQG
medium_airport,Nikolayevsk-na-Amure Airport,RU,Nikolayevsk-na-Amure Airport,NLI
medium_airport,Okhotsk Airport,RU,Okhotsk,OHO
large_airport,Yelizovo Airport,RU,Petropavlovsk-Kamchatsky,PKC
small_airport,Burevestnik Airport,RU,Kurilsk,BVV
small_airport,Okha Airport,RU,Okha,OHH
small_airport,Iturup Airport,RU,Kurilsk,ITU
small_airport,Shakhtyorsk Airport,RU,Shakhtyorsk,EKS
small_airport,Yuzhno-Kurilsk Mendeleyevo Airport,RU,Yuzhno-Kurilsk,DEE
small_airport,Nogliki Airport,RU,Nogliki,NGK
small_airport,Zonalnoye Airport,RU,Tymovskoye,ZZO
large_airport,Yuzhno-Sakhalinsk International Airport,RU,Yuzhno-Sakhalinsk,UUS
small_airport,Amgu Airport,RU,Amgu,AEM
small_airport,Svetlaya Airport,RU,Svetlaya,ETL
small_airport,Yedinka Airport,RU,Yedinka,EDN
small_airport,Kavalerovo Airport,RU,Kavalerovo,KVR
small_airport,Plastun Airport,RU,Plastun,TLY
small_airport,Terney Airport,RU,Terney,NEI
large_airport,Vladivostok International Airport,RU,Artyom,VVO
large_airport,Chita-Kadala International Airport,RU,Chita,HTA
small_airport,Chara Airport,RU,Chara,CZR
medium_airport,Bratsk Airport,RU,Bratsk,BTK
small_airport,Ust-Ilimsk Airport,RU,Ust-Ilimsk,UIK
large_airport,Irkutsk International Airport,RU,Irkutsk,IKT
small_airport,Bodaybo Airport,RU,Bodaybo,ODO
small_airport,Yerbogachen Airport,RU,Erbogachen,ERG
small_airport,Kirensk Airport,RU,Kirensk,KCK
small_airport,Preobrazheniye Airport,RU,Preobrazheniye,RZH
medium_airport,Ust-Kut Airport,RU,Ust-Kut,UKX
small_airport,Nizhneangarsk International Airport,RU,Nizhneangarsk,NZG
large_airport,Baikal International Airport,RU,Ulan Ude,UUD
medium_airport,Boryspil International Airport,UA,Boryspil,KBP
small_airport,Kramatorsk Airport,UA,Kramatorsk,KRQ
medium_airport,Mariupol International Airport,UA,Mariupol,MPW
medium_airport,Berdyansk Airport,UA,Berdyansk,ERD
medium_airport,Dnipro International Airport,UA,Dnipro,DNK
large_airport,Zaporizhzhia International Airport,UA,Zaporizhia,OZH
medium_airport,Kryvyi Rih International Airport,UA,Kryvyi Rih,KWG
medium_airport,Sevastopol International Airport / Belbek Air Base,UA,Sevastopol,UKS
large_airport,Simferopol International Airport,UA,Simferopol,SIP
small_airport,Kerch Airport,UA,Kerch,KHC
small_airport,Mukhaizna Airport,OM,Mukhaizna Oil Field,UKH
medium_airport,Kharkiv International Airport,UA,Kharkiv,HRK
small_airport,Suprunovka Airport,UA,Poltava,PLV
small_airport,Sumy Airport,UA,Sumy,UMY
medium_airport,Cherkasy International Airport,UA,Cherkasy,CKC
small_airport,Kirovograd Airport,UA,Kirovograd,KGO
medium_airport,Ihor Sikorsky Kyiv International Airport (Zhuliany),UA,Kyiv,IEV
small_airport,Zhytomyr Airport,UA,Zhytomyr,ZTR
small_airport,Lutsk Airport,UA,Lutsk,UCK
medium_airport,Khmelnytskyi Airport,UA,Khmelnytskyi,HMJ
medium_airport,Ivano-Frankivsk International Airport,UA,Ivano-Frankivsk,IFO
large_airport,Lviv International Airport,UA,Lviv,LWO
medium_airport,Chernivtsi International Airport,UA,Chernivtsi,CWC
medium_airport,Rivne International Airport,UA,Rivne,RWN
small_airport,Ternopil International Airport,UA,Ternopil,TNL
large_airport,Uzhhorod International Airport,UA,Uzhhorod,UDJ
medium_airport,Kherson International Airport,UA,Kherson,KHE
large_airport,Odesa International Airport,UA,Odesa,ODS
medium_airport,Vinnytsia/Gavyryshivka International Airport,UA,Vinnitsa,VIN
medium_airport,Talagi Airport,RU,Archangelsk,ARH
medium_airport,Vaskovo Airport,RU,Arkhangelsk,VKV
small_airport,Leshukonskoye Airport,RU,Leshukonskoye,LDG
medium_airport,Naryan Mar Airport,RU,Naryan Mar,NNM
small_airport,Solovki Airport,RU,Solovetsky Islands,CSH
medium_airport,Amderma Airport,RU,Amderma,AMV
small_airport,Varandey Airport,RU,Varandey,VRI
medium_airport,Kotlas Airport,RU,Kotlas,KSZ
large_airport,Pulkovo Airport,RU,St. Petersburg,LED
large_airport,Emperor Nicholas II Murmansk Airport,RU,Murmansk,MMK
large_airport,Princess Olga Pskov International Airport,RU,Pskov,PKV
medium_airport,Petrozavodsk Airport,RU,Petrozavodsk,PES
medium_airport,Cherepovets Airport,RU,Cherepovets,CEE
medium_airport,Velikiy Ustyug Airport,RU,Velikiy Ustyug,VUS
medium_airport,Vologda Airport,RU,Vologda,VGD
large_airport,Brest International Airport,BY,Brest,BQT
medium_airport,Gomel Airport,BY,Gomel,GME
medium_airport,Vitebsk Vostochny Airport,BY,Vitebsk,VTB
large_airport,Khrabrovo Airport,RU,Kaliningrad,KGD
medium_airport,Hrodna Airport,BY,Hrodna,GNA
large_airport,Minsk National Airport,BY,Minsk,MSQ
medium_airport,Mogilev Airport,BY,Mogilev,MVQ
large_airport,Abakan International Airport,RU,Abakan,ABA
large_airport,Barnaul Gherman Titov International Airport,RU,Barnaul,BAX
medium_airport,Gorno-Altaysk Airport,RU,Gorno-Altaysk,RGK
large_airport,Alexei Leonov Kemerovo International Airport,RU,Kemerovo,KEJ
medium_airport,Baykit Airport,RU,Baykit,BKA
medium_airport,Yeniseysk Airport,RU,Yeniseysk,EIE
small_airport,Yartsevo Airport,RU,Yartsevo,YAE
medium_airport,Podkamennaya Tunguska Airport,RU,Bor,TGP
medium_airport,Severo-Yeniseysk Airport,RU,Severo-Yeniseysk,VEO
small_airport,Tura Mountain Airport,RU,Tura,GOY
medium_airport,Vanavara Airport,RU,Vanavara,VAQ
small_airport,Boguchany Airport,RU,Boguchany,BGS
small_airport,Kodinsk Airport,RU,,KNY
large_airport,Krasnoyarsk International Airport,RU,Krasnoyarsk,KJA
medium_airport,Krasnoyarsk Cheremshanka Airport,RU,Krasnoyarsk,KCY
medium_airport,Achinsk Airport,RU,Achinsk,ACS
medium_airport,Kyzyl Airport,RU,Kyzyl,KYZ
large_airport,Novosibirsk Tolmachevo Airport,RU,Novosibirsk,OVB
large_airport,Omsk Central Airport,RU,Omsk,OMS
medium_airport,Strezhevoy Airport,RU,Strezhevoy,SWT
large_airport,Tomsk Kamov Airport,RU,Tomsk,TOF
medium_airport,Spichenkovo Airport,RU,Novokuznetsk,NOZ
medium_airport,Dikson Airport,RU,Dikson,DKS
medium_airport,Khatanga Airport,RU,Khatanga,HTG
medium_airport,Svetlogorsk Airport,RU,Svetlogorsk,SES
medium_airport,Igarka Airport,RU,Igarka,IAA
large_airport,Alykel International Airport,RU,Norilsk,NSK
small_airport,Turukhansk Airport,RU,Turukhansk,THX
medium_airport,Anapa Vityazevo Airport,RU,Krasnyi Kurgan,AAQ
medium_airport,Gelendzhik Airport,RU,Gelendzhik,GDZ
large_airport,Krasnodar Pashkovsky International Airport,RU,Krasnodar,KRR
large_airport,Akhmat Kadyrov Grozny International Airport,RU,Grozny,GRV
large_airport,Makhachkala Uytash International Airport,RU,Makhachkala,MCX
large_airport,Mineralnye Vody Airport,RU,Mineralnyye Vody,MRV
medium_airport,Nalchik Airport,RU,Nalchik,NAL
medium_airport,Vladikavkaz Beslan International Airport,RU,Beslan,OGZ
medium_airport,Magas Airport,RU,Sunzha,IGT
medium_airport,Stavropol Shpakovskoye Airport,RU,Stavropol,STW
large_airport,Platov International Airport,RU,Rostov-on-Don,ROV
medium_airport,Taganrog Yuzhny Airport,RU,Taganrog,TGK
large_airport,Sochi International Airport,RU,Sochi,AER
large_airport,Astrakhan Narimanovo Boris M. Kustodiev International Airport,RU,Astrakhan,ASF
medium_airport,Elista Airport,RU,Elista,ESL
large_airport,Volgograd International Airport,RU,Volgograd,VOG
small_airport,Spirit Lake Municipal Airport,US,Okoboji,RTL
small_airport,Port Largo Airport,US,Key Largo,KYL
small_airport,Farewell Airport,US,Farewell,FWL
small_airport,Corcoran Airport,US,Corcoran,CRO
small_airport,Park Township Airport,US,Holland,HLM
small_airport,Big Pine Sands STOLGround,US,"Big Pine Key, Florida",XFT
small_airport,Pilot Station Airport,US,Pilot Station,PQS
large_airport,Kurchatov Chelyabinsk International Airport,RU,Chelyabinsk,CEK
large_airport,Magnitogorsk International Airport,RU,Magnitogorsk,MQF
medium_airport,Sabetta International Airport,RU,Sabetta,SBT
medium_airport,Bovanenkovo Airport,RU,Bovanenkovo,BVJ
medium_airport,Salekhard Airport,RU,Salekhard,SLY
small_airport,Mys Kamenny Airport,RU,Mys Kamennyi,YMK
small_airport,Krasnoselkup Airport,RU,Krasnoselkup,KKQ
small_airport,Tarko-Sale Airport,RU,Tarko-Sale,TQL
small_airport,Urengoy Airport,RU,Urengoy,UEN
medium_airport,Berezovo Airport,RU,,EZV
medium_airport,Khanty Mansiysk Airport,RU,Khanty-Mansiysk,HMA
small_airport,Igrim Airport,RU,,IRM
small_airport,Kondinskoye Airport,RU,Kondinskoye,KXD
medium_airport,Nyagan Airport,RU,Nyagan,NYA
medium_airport,Beloyarskiy Airport,RU,,EYK
medium_airport,Sovetskiy Airport,RU,Sovetskiy,OVS
medium_airport,Uray Airport,RU,Uray,URJ
medium_airport,Izhevsk Airport,RU,Izhevsk,IJK
medium_airport,Pobedilovo Airport,RU,Kirov,KVX
medium_airport,Nadym Airport,RU,Nadym,NYM
medium_airport,Novy Urengoy Airport,RU,Novy Urengoy,NUX
large_airport,Nizhnevartovsk Airport,RU,Nizhnevartovsk,NJC
large_airport,Perm International Airport,RU,Perm,PEE
medium_airport,Kogalym International Airport,RU,Kogalym,KGP
medium_airport,Nefteyugansk Airport,RU,Nefteyugansk,NFG
medium_airport,Noyabrsk Airport,RU,Noyabrsk,NOJ
large_airport,Surgut International Airport,RU,Surgut,SGC
large_airport,Koltsovo Airport,RU,Yekaterinburg,SVX
medium_airport,Tobolsk Remezov Airport,RU,Tobolsk,RMZ
small_airport,Tobolsk Airport,RU,Tobolsk,TOX
large_airport,Roshchino International Airport,RU,Tyumen,TJM
medium_airport,Kurgan Airport,RU,Kurgan,KRO
small_airport,Balkanabat Airport,TM,Balkanabat,BKN
small_airport,Monument Valley Airport,US,Oljato-Monument Valley,GMV
large_airport,Ashgabat International Airport,TM,Ashgabat,ASB
small_airport,Kerki Airport,TM,Kerki,KEA
medium_airport,Turkmenbashi International Airport,TM,Turkmenbashi,KRW
medium_airport,Mary International Airport,TM,Mary,MYP
medium_airport,Daşoguz Airport,TM,Daşoguz,TAZ
large_airport,Türkmenabat International Airport,TM,Türkmenabat,CRZ
large_airport,Dushanbe International Airport,TJ,Dushanbe,DYU
medium_airport,Kulob Airport,TJ,Kulyab,TJU
large_airport,Khujand International Airport,TJ,Khujand,LBD
medium_airport,Qurghonteppa International Airport,TJ,Kurgan-Tyube,KQT
large_airport,Namangan International Airport,UZ,Namangan,NMA
large_airport,Andijan International Airport,UZ,Andijan,AZN
medium_airport,Fergana International Airport,UZ,Fergana,FEG
small_airport,Kokand Airport,UZ,Kokand,OQN
small_airport,Muynak Airport,UZ,Muynak,MOK
large_airport,Nukus International Airport,UZ,Nukus,NCU
large_airport,Urgench International Airport,UZ,Urgench,UGC
large_airport,Navoi International Airport,UZ,Navoi,NVI
large_airport,Bukhara International Airport,UZ,Bukhara,BHK
small_airport,Karshi Airport,UZ,Karshi,KSQ
small_airport,Sugraly Airport,UZ,Zarafshan,AFS
large_airport,Samarkand International Airport,UZ,Samarkand,SKD
medium_airport,Termez Airport,UZ,Termez,TMJ
large_airport,Tashkent International Airport,UZ,Tashkent,TAS
medium_airport,Zomin Airport,UZ,Zaamin,OMN
small_airport,Ustupu Airport,PA,Ustupu,UTU
medium_airport,Kostroma Sokerkino Airport,RU,Kostroma,KMW
medium_airport,Grabtsevo Airport,RU,Kaluga,KLF
medium_airport,Ivanovo South Airport,RU,Ivanovo,IWA
medium_airport,Staroselye Airport,RU,Rybinsk,RYB
medium_airport,Bryansk International Airport,RU,Bryansk,BZK
large_airport,Zhukovsky International Airport,RU,Moscow,ZIA
large_airport,Domodedovo International Airport,RU,Moscow,DME
large_airport,Golden Ring Yaroslavl International Airport,RU,Tunoshna,IAR
large_airport,Sheremetyevo International Airport,RU,Moscow,SVO
medium_airport,Migalovo Air Base,RU,Tver,KLD
medium_airport,Chkalovskiy Air Base,RU,Moscow,CKL
medium_airport,Belgorod International Airport,RU,Belgorod,EGO
medium_airport,Kursk East Airport,RU,Kursk,URS
medium_airport,Lipetsk Airport,RU,Lipetsk,LPK
large_airport,Voronezh International Airport,RU,Voronezh,VOZ
medium_airport,Donskoye Airport,RU,Tambov,TBW
small_airport,Manumu Airport,PG,Manumu,UUU
large_airport,Vnukovo International Airport,RU,Moscow,VKO
medium_airport,Ukhta Airport,RU,Ukhta,UCT
medium_airport,Inta Airport,RU,Inta,INA
medium_airport,Pechora Airport,RU,Pechora,PEX
medium_airport,Usinsk Airport,RU,Usinsk,USK
medium_airport,Vorkuta Airport,RU,Vorkuta,VKT
medium_airport,Ust-Tsylma Airport,RU,Ust-Tsylma,UTS
medium_airport,Syktyvkar Airport,RU,Syktyvkar,SCW
large_airport,Nizhny Novgorod / Strigino International Airport,RU,Nizhny Novgorod,GOJ
medium_airport,Bugulma Airport,RU,Bugulma,UUA
large_airport,Kazan International Airport,RU,Kazan,KZN
medium_airport,Begishevo Airport,RU,Nizhnekamsk,NBC
medium_airport,Yoshkar-Ola Airport,RU,Yoshkar-Ola,JOK
medium_airport,Cheboksary Airport,RU,Cheboksary,CSY
large_airport,Ulyanovsk Baratayevka Airport,RU,Ulyanovsk,ULV
medium_airport,Ulyanovsk Vostochny Airport,RU,Cherdakly,ULY
medium_airport,Orenburg Central Airport,RU,Orenburg,REN
medium_airport,Orsk Airport,RU,Orsk,OSW
medium_airport,Penza Airport,RU,Penza,PEZ
large_airport,Saransk International Airport,RU,Saransk,SKX
medium_airport,Balakovo Airport,RU,Balakovo,BWO
large_airport,Gagarin International Airport,RU,Saratov,GSV
small_airport,Beloretsk Airport,RU,Beloretsk,BCX
small_airport,Oktyabrskiy Airport,RU,Kzyl-Yar,OKT
large_airport,Ufa International Airport,RU,Ufa,UFA
large_airport,Kurumoch International Airport,RU,Samara,KUF
small_airport,Shahrisabz Southwest Airport,UZ,Shahrisabz,RBZ
small_airport,Hope Bay Aerodrome,CA,Hope Bay,UZM
small_airport,Urzhar Airport,KZ,Urzhar,UZR
medium_airport,"Rewa Airport, Chorhata, REWA",IN,Rewa,REW
small_airport,Diu Airport,IN,Diu,DIU
medium_airport,Gondia Airport,IN,Gondia,GDB
large_airport,Sardar Vallabh Patel International Airport,IN,Ahmedabad,AMD
medium_airport,Akola Airport,IN,Akola,AKD
medium_airport,Aurangabad Airport,IN,Aurangabad,IXU
large_airport,Chhatrapati Shivaji Maharaj International Airport,IN,Mumbai,BOM
medium_airport,Bhuj Airport,IN,Bhuj,BHJ
medium_airport,Belagavi Airport,IN,Belgaum,IXG
large_airport,Vadodara International Airport,IN,Vadodara,BDQ
large_airport,Raja Bhoj International Airport,IN,Bhopal,BHO
medium_airport,Bhavnagar Airport,IN,Bhavnagar,BHU
medium_airport,Daman Airport,IN,Daman,NMB
small_airport,Guna Airport,IN,,GUX
medium_airport,Hubballi Airport,IN,Hubballi,HBX
large_airport,Rajkot International Airport,IN,Rajkot,HSR
large_airport,Devi Ahilya Bai Holkar International Airport,IN,Indore,IDR
medium_airport,Jabalpur Airport,IN,Jabalpur,JLR
small_airport,Jalgaon Airport,IN,Jalgaon,JLG
medium_airport,Jamnagar Airport,IN,Jamnagar,JGA
medium_airport,Kandla Airport,IN,Kandla,IXY
medium_airport,Khajuraho Airport,IN,Khajuraho,HJR
medium_airport,Kolhapur Airport,IN,Kolhapur,KLH
medium_airport,Keshod Airport,IN,Keshod,IXK
medium_airport,Murod Kond Airport,IN,Latur,LTU
medium_airport,Nanded Airport,IN,Nanded,NDC
large_airport,Dr. Babasaheb Ambedkar International Airport,IN,Nagpur,NAG
large_airport,Nashik International Airport,IN,Nashik,ISK
large_airport,Pune International Airport,IN,Pune,PNQ
medium_airport,Porbandar Airport,IN,Porbandar,PBD
medium_airport,Ratnagiri Airport,IN,,RTC
medium_airport,Rajkot Airport,IN,Rajkot,RAJ
medium_airport,Swami Vivekananda Airport,IN,Raipur,RPR
large_airport,Shirdi International Airport,IN,Kakadi,SAG
medium_airport,Solapur Airport,IN,Solapur,SSE
large_airport,Surat International Airport,IN,Surat,STV
medium_airport,Maharana Pratap Airport,IN,Udaipur,UDR
large_airport,Bandaranaike International Colombo Airport,LK,Colombo,CMB
medium_airport,Anuradhapura Airport,LK,Anuradhapura,ACJ
medium_airport,Batticaloa International Airport,LK,Batticaloa,BTC
large_airport,Colombo Ratmalana International Airport,LK,Colombo,RML
medium_airport,Ampara Airport,LK,Ampara,ADP
medium_airport,Hingurakgoda Air Force Base,LK,Polonnaruwa Town,HIM
large_airport,Jaffna International Airport,LK,Jaffna,JAF
medium_airport,Koggala Airport,LK,Galle,KCT
small_airport,Katukurunda Air Force Base,LK,Kalutara,KTY
small_airport,Sigiriya Air Force Base,LK,Sigiriya,GIU
medium_airport,China Bay Airport,LK,Trincomalee,TRR
small_airport,Weerawila Airport,LK,Weerawila,WRZ
large_airport,Mattala Rajapaksa International Airport,LK,Mattala,HRI
medium_airport,Battambang Airport,KH,Battambang,BBM
small_airport,Koh Kong Airport,KH,Krong Khemara Phoumin,KKZ
small_airport,Mondulkiri Airport,KH,Sen Monorom,MWV
large_airport,Phnom Penh International Airport,KH,Phnom Penh (Pou Senchey),PNH
medium_airport,Ratanakiri Airport,KH,Ratanakiri,RBE
large_airport,Siem Reap-Angkor International Airport,KH,Siem Reap,SAI
large_airport,Sihanouk International Airport,KH,Preah Sihanouk,KOS
small_airport,Krakor Airport,KH,Krakor,KZD
small_airport,Macagua Airport,VE,Ciudad Guayana,SFX
small_airport,San Salvador de Paul Airport,VE,San Salvador de Paul,SVV
small_airport,El Tigre Airport,VE,El Tigre,ELX
